As At Date	Active cases	Cluster name	Cluster Category
2021-10-11 00:00:00.000	15	CS Square Caroline Springs	Retail
2021-11-01 00:00:00.000	14	McQuinns Gym Bendigo	Sports & Fitness
2021-09-01 00:00:00.000	14	Newport Football Club Altona North	Sports & Fitness
2021-10-14 00:00:00.000	14	CS Square Caroline Springs	Retail
2021-10-01 00:00:00.000	14	CS Square Caroline Springs	Retail
2021-10-15 00:00:00.000	13	CS Square Caroline Springs	Retail
2021-12-01 00:00:00.000	13	Hodges Real Estate Brighton	Real Estate
2021-10-09 00:00:00.000	13	CS Square Caroline Springs	Retail
2021-10-06 00:00:00.000	13	CS Square Caroline Springs	Retail
2021-10-04 00:00:00.000	13	CS Square Caroline Springs	Retail
2021-10-08 00:00:00.000	13	CS Square Caroline Springs	Retail
2021-09-01 00:00:00.000	12	CS Square Caroline Springs	Retail
2021-09-19 00:00:00.000	12	Ernst and Young 8 Exhibition Street Melbourne	Office
2021-09-06 00:00:00.000	12	Fitzroy St Precinct St Kilda	Retail
2021-10-05 00:00:00.000	12	CS Square Caroline Springs	Retail
2021-12-31 00:00:00.000	12	Melbourne Cricket Ground (MCG)	Sports & Fitness
2021-09-18 00:00:00.000	12	Ernst and Young 8 Exhibition Street Melbourne	Office
2021-09-10 00:00:00.000	12	CS Square Caroline Springs	Retail
2021-09-16 00:00:00.000	12	Ernst and Young 8 Exhibition Street Melbourne	Office
2021-10-25 00:00:00.000	12	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-23 00:00:00.000	12	Acquire BPO Southbank	Office
2021-12-02 00:00:00.000	12	Hodges Real Estate Brighton	Real Estate
2021-09-16 00:00:00.000	11	CS Square Caroline Springs	Retail
2021-10-03 00:00:00.000	11	CS Square Caroline Springs	Retail
2021-09-16 00:00:00.000	11	Newport Football Club Altona North	Sports & Fitness
2021-09-18 00:00:00.000	11	Serco Mill Park	Office
2021-10-02 00:00:00.000	11	CS Square Caroline Springs	Retail
2021-09-10 00:00:00.000	11	Serco Mill Park	Office
2021-09-30 00:00:00.000	11	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-12 00:00:00.000	11	Pick It Up Fitness Mulgrave	Sports & Fitness
2021-10-11 00:00:00.000	11	Pick It Up Fitness Mulgrave	Sports & Fitness
2021-10-13 00:00:00.000	11	Pick It Up Fitness Mulgrave	Sports & Fitness
2021-09-30 00:00:00.000	11	CS Square Caroline Springs	Retail
2021-10-07 00:00:00.000	11	CS Square Caroline Springs	Retail
2021-11-29 00:00:00.000	11	Hodges Real Estate Brighton	Real Estate
2021-09-29 00:00:00.000	11	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-17 00:00:00.000	11	CS Square Caroline Springs	Retail
2021-10-14 00:00:00.000	11	Pick It Up Fitness Mulgrave	Sports & Fitness
2021-09-28 00:00:00.000	11	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-27 00:00:00.000	11	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-26 00:00:00.000	11	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-16 00:00:00.000	11	CS Square Caroline Springs	Retail
2021-11-02 00:00:00.000	10	Yallourn Power Station Yallourn	Public Transport
2021-09-10 00:00:00.000	10	Newport Football Club Altona North	Sports & Fitness
2021-10-31 00:00:00.000	10	Yallourn Power Station Yallourn	Public Transport
2021-10-16 00:00:00.000	10	Melbourne Youth Justice Centre Parkville	Corrections
2021-11-10 00:00:00.000	10	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-17 00:00:00.000	10	Melbourne Youth Justice Centre Parkville	Corrections
2021-11-21 00:00:00.000	10	The Just Group Melbourne	Retail
2021-11-03 00:00:00.000	10	Yallourn Power Station Yallourn	Public Transport
2021-09-16 00:00:00.000	10	Serco Mill Park	Office
2021-10-28 00:00:00.000	10	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-30 00:00:00.000	10	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-11-01 00:00:00.000	10	Yallourn Power Station Yallourn	Public Transport
2021-12-19 00:00:00.000	10	Ballarat Freedom Protest	COVIDiots
2021-12-20 00:00:00.000	10	Ballarat Freedom Protest	COVIDiots
2021-11-04 00:00:00.000	10	Yallourn Power Station Yallourn	Public Transport
2021-09-25 00:00:00.000	10	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-27 00:00:00.000	9	CS Square Caroline Springs	Retail
2021-09-24 00:00:00.000	9	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-18 00:00:00.000	9	Newport Football Club Altona North	Sports & Fitness
2021-09-22 00:00:00.000	9	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-24 00:00:00.000	9	Acquire BPO Southbank	Office
2021-09-28 00:00:00.000	9	CS Square Caroline Springs	Retail
2021-09-23 00:00:00.000	9	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-07 00:00:00.000	9	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-19 00:00:00.000	9	Serco Mill Park	Office
2021-09-10 00:00:00.000	9	8 Exhibition St and Ernst and Young	Office
2021-09-20 00:00:00.000	9	Serco Mill Park	Office
2021-09-29 00:00:00.000	9	CS Square Caroline Springs	Retail
2021-09-21 00:00:00.000	8	Serco Mill Park	Office
2021-09-19 00:00:00.000	8	CS Square Caroline Springs	Retail
2021-10-03 00:00:00.000	8	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-02 00:00:00.000	8	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-24 00:00:00.000	8	CS Square Caroline Springs	Retail
2021-10-06 00:00:00.000	8	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-01 00:00:00.000	8	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-25 00:00:00.000	8	Acquire BPO Southbank	Office
2021-09-18 00:00:00.000	8	CS Square Caroline Springs	Retail
2021-09-20 00:00:00.000	7	Newport Football Club Altona North	Sports & Fitness
2021-09-21 00:00:00.000	7	Newport Football Club Altona North	Sports & Fitness
2021-09-27 00:00:00.000	7	Acquire BPO Southbank	Office
2021-09-26 00:00:00.000	7	CS Square Caroline Springs	Retail
2021-09-26 00:00:00.000	7	Acquire BPO Southbank	Office
2021-09-25 00:00:00.000	7	CS Square Caroline Springs	Retail
2021-09-25 00:00:00.000	7	Best&Less Fountain Gate Narre Warren	Retail
2021-10-04 00:00:00.000	7	Fitzroy St Precinct St Kilda	Retail
2021-09-24 00:00:00.000	7	Best&Less Fountain Gate Narre Warren	Retail
2021-09-16 00:00:00.000	7	Metricon Homes Lot 1815 Canning Dr Mickleham	Real Estate
2021-10-04 00:00:00.000	7	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-19 00:00:00.000	7	Newport Football Club Altona North	Sports & Fitness
2021-09-23 00:00:00.000	7	Best&Less Fountain Gate Narre Warren	Retail
2021-09-18 00:00:00.000	7	Metricon Homes Lot 1815 Canning Dr Mickleham	Real Estate
2021-10-05 00:00:00.000	7	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-05 00:00:00.000	6	Sacca's Fruit World Broadmeadows Central Shopping Centre	Retail
2021-09-28 00:00:00.000	6	Acquire BPO Southbank	Office
2021-09-29 00:00:00.000	6	Sacca's Fruit World Broadmeadows Central Shopping Centre	Retail
2021-10-01 00:00:00.000	6	Sacca's Fruit World Broadmeadows Central Shopping Centre	Retail
2021-09-22 00:00:00.000	6	Serco Mill Park	Office
2021-09-21 00:00:00.000	6	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-10-06 00:00:00.000	6	Sacca's Fruit World Broadmeadows Central Shopping Centre	Retail
2021-09-10 00:00:00.000	6	Fitzroy St Precinct St Kilda	Retail
2021-09-22 00:00:00.000	6	Best&Less Fountain Gate Narre Warren	Retail
2021-10-02 00:00:00.000	6	Sacca's Fruit World Broadmeadows Central Shopping Centre	Retail
2021-10-04 00:00:00.000	6	Sacca's Fruit World Broadmeadows Central Shopping Centre	Retail
2021-09-30 00:00:00.000	6	Sacca's Fruit World Broadmeadows Central Shopping Centre	Retail
2021-10-03 00:00:00.000	6	Sacca's Fruit World Broadmeadows Central Shopping Centre	Retail
2021-09-25 00:00:00.000	6	Melbourne Youth Justice Centre Parkville	Corrections
2021-09-16 00:00:00.000	4	Southern Cross Station Crew Room Tissue Box Docklands	Public Transport
2021-09-16 00:00:00.000	4	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-18 00:00:00.000	4	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-18 00:00:00.000	4	Southern Cross Station Crew Room Tissue Box Docklands	Public Transport
2021-09-18 00:00:00.000	4	Melbourne Youth Justice Centre	Corrections
2021-09-18 00:00:00.000	4	Tunstall Fresh Tunstall Square Shopping Centre Doncaster East	Retail
2021-09-16 00:00:00.000	4	Coles Bundoora Square Shopping Centre Bundoora	Retail
2021-09-18 00:00:00.000	4	Coles Bundoora Square Shopping Centre Bundoora	Retail
2021-09-01 00:00:00.000	3	Altona Gate Shopping Centre	Retail
2021-09-18 00:00:00.000	3	Millers Junction Shopping Centre Altona North	Retail
2021-09-16 00:00:00.000	3	Tunstall Fresh Tunstall Square Shopping Centre Doncaster East	Retail
2021-09-18 00:00:00.000	2	Best&Less Fountain Gate Narre Warren	Retail
2021-09-16 00:00:00.000	2	Best & Less Fountain Gate Narre Warren	Retail
2021-09-16 00:00:00.000	2	Melbourne Youth Justice Centre	Corrections
2021-09-06 00:00:00.000	1	Altona Gate Shopping Centre	Retail
2021-09-10 00:00:00.000	5	CMV Truck and Bus Dealership Springvale	Logistics
2021-10-04 00:00:00.000	5	Apartment Complex 120 Racecourse Road North Melbourne	Accomodation
2021-10-01 00:00:00.000	5	Hickory Construction Site Chadstone Car Park Malvern East	Construction
2021-09-19 00:00:00.000	5	Southern Cross Station Crew Room Tissue Box Docklands	Public Transport
2021-09-19 00:00:00.000	5	Woolworths Coburg Station	Groceries
2021-10-01 00:00:00.000	5	Construction Site 1 Warde Street Footscray	Construction
2021-10-03 00:00:00.000	5	CFMEU Melbourne Office	Office
2021-09-16 00:00:00.000	5	Coles Brunswick East	Groceries
2021-10-07 00:00:00.000	5	Inghams Enterprises Thomastown	Industrial
2021-10-04 00:00:00.000	5	Australian Lamb Colac East	Industrial
2021-09-19 00:00:00.000	5	Victorian Civil and Administrative Tribunal Melbourne	Office
2021-09-16 00:00:00.000	5	Can Panel Cambellfield	Other
2021-10-03 00:00:00.000	5	Don Watson Coldstore Derrimutg	Logistics
2021-10-01 00:00:00.000	5	Don Watson Coldstore Derrimut	Logistics
2021-10-07 00:00:00.000	5	Industrial Galvanizers Valmont Coatings Campbellfield	Industrial
2021-10-02 00:00:00.000	5	Apartment Complex 120 Racecourse Road North Melbourne	Accomodation
2021-10-04 00:00:00.000	5	CFMEU Melbourne Office	Office
2021-10-01 00:00:00.000	5	Cannie Road Construction Site Cannie	Construction
2021-10-01 00:00:00.000	5	Coles Broadmeadows Central Shopping Centre	Groceries
2021-09-22 00:00:00.000	5	Coles Barkly Square Brunswick Aug	Groceries
2021-09-22 00:00:00.000	5	City of Wyndham Community	Community
2021-09-25 00:00:00.000	5	Serco Mill Park	Office
2021-09-29 00:00:00.000	5	Don Watson Coldstore Derrimut	Logistics
2021-09-29 00:00:00.000	5	Best&Less Fountain Gate Narre Warren	Retail
2021-09-29 00:00:00.000	5	Adorn Cosmetics Clayton	Other
2021-09-30 00:00:00.000	5	Woolworths Greenvale Lakes Roxburgh Park	Groceries
2021-09-20 00:00:00.000	5	Southern Cross Station Crew Room Tissue Box Docklands	Public Transport
2021-09-30 00:00:00.000	5	Private Residence Northern Community Services Fawkner	Accomodation
2021-09-24 00:00:00.000	5	Can Panel Cambellfield	Other
2021-09-20 00:00:00.000	5	Victorian Civil and Administrative Tribunal Melbourne	Office
2021-09-30 00:00:00.000	5	The Huntly-Goornong Rail Works	Construction
2021-09-29 00:00:00.000	5	City of Moreland Community	Community
2021-09-29 00:00:00.000	5	DRC Laverton Automotive Repairs Laverton North	Logistics
2021-09-20 00:00:00.000	5	Elite Smart Community Care Campbellfield	Community
2021-09-29 00:00:00.000	5	Mill Park Police Station Mill Park	Government
2021-09-29 00:00:00.000	5	Coles Greenvale Shopping Centre	Groceries
2021-09-29 00:00:00.000	5	Melbourne Assessment Prison West Melbourne	Government
2021-09-20 00:00:00.000	5	Louis Vuitton Melbourne Crown Southbank	Other
2021-09-20 00:00:00.000	5	Melbourne Metropolitan Remand Centre Ravenhall	Corrections
2021-09-20 00:00:00.000	5	Woolworths Coburg Station	Groceries
2021-09-22 00:00:00.000	5	Construction Site Olea Apartment Caulfield North	Construction
2021-09-22 00:00:00.000	5	Crossroads Logistics Sunshine North	Logistics
2021-09-23 00:00:00.000	5	Coles Barkly Square Brunswick Aug	Groceries
2021-09-23 00:00:00.000	5	Elite Smart Community Care Campbellfield	Community
2021-09-23 00:00:00.000	5	Newport Football Club Altona North	Sports & Fitness
2021-09-23 00:00:00.000	5	Ernst and Young 8 Exhibition Street Melbourne	Office
2021-09-23 00:00:00.000	5	Melton Police Station Melton	Government
2021-09-23 00:00:00.000	5	Melbourne Youth Justice Centre Parkville	Corrections
2021-09-23 00:00:00.000	5	Can Panel Campbellfield	Other
2021-09-24 00:00:00.000	5	DRC Laverton Automotive Repairs Laverton North	Logistics
2021-09-22 00:00:00.000	5	Melbourne Youth Justice Centre Parkville	Corrections
2021-09-25 00:00:00.000	5	DRC Laverton Automotive Repairs Laverton North	Logistics
2021-09-25 00:00:00.000	5	Elite Smart Community Care Campbellfield	Community
2021-09-25 00:00:00.000	5	Fonterra Manufacturing Workplace Campbellfield	Industrial
2021-09-25 00:00:00.000	5	Melton Police Station Melton	Government
2021-09-22 00:00:00.000	5	IGA Meadow Heights Shopping Centre Meadow Heights	Groceries
2021-09-24 00:00:00.000	5	Elite Smart Community Care Campbellfield	Community
2021-09-22 00:00:00.000	5	Ernst and Young 8 Exhibition Street Melbourne	Office
2021-09-22 00:00:00.000	5	Elite Smart Community Care Campbellfield	Community
2021-09-25 00:00:00.000	5	Tip Top Warehouse Dandenong	Logistics
2021-09-20 00:00:00.000	5	Melbourne Truck Repairs Campbellfield	Logistics
2021-09-23 00:00:00.000	5	Coles Aurora Village Epping	Groceries
2021-09-19 00:00:00.000	5	21 Moore Street Apartment Complex Moonee Ponds	Accomodation
2021-09-29 00:00:00.000	5	Sharpline Stainless Steel Coburg North	Industrial
2021-09-21 00:00:00.000	5	Salta Drive Construction Site Rangedale Drainage Altona North	Construction
2021-09-28 00:00:00.000	5	Melbourne Youth Justice Centre Parkville	Corrections
2021-09-21 00:00:00.000	5	Southern Cross Station Crew Room Tissue Box Docklands	Public Transport
2021-09-28 00:00:00.000	5	Impact Designer Homes Epping	Real Estate
2021-09-20 00:00:00.000	5	CMV Truck and Bus Dealership Springvale	Logistics
2021-09-28 00:00:00.000	5	City of Hobsons Bay Community	Community
2021-10-03 00:00:00.000	5	Construction Site 1 Warde Street Footscray	Construction
2021-09-28 00:00:00.000	5	Don Watson Coldstore Derrimut	Logistics
2021-09-21 00:00:00.000	5	Victorian Civil and Administrative Tribunal Melbourne	Office
2021-09-28 00:00:00.000	5	Best&Less Fountain Gate Narre Warren	Retail
2021-09-20 00:00:00.000	5	CS Square Caroline Springs	Retail
2021-09-28 00:00:00.000	5	DRC Laverton Automotive Repairs Laverton North	Logistics
2021-09-28 00:00:00.000	5	The Huntly-Goornong Rail Works	Construction
2021-09-28 00:00:00.000	5	Sharpline Stainless Steel Coburg North	Industrial
2021-09-28 00:00:00.000	5	Adorn Cosmetics Clayton	Other
2021-09-28 00:00:00.000	5	Sacca's Fruit World Broadmeadows Central Shopping Centre	Retail
2021-09-29 00:00:00.000	5	Woolworths Greenvale Lakes Roxburgh Park	Groceries
2021-09-20 00:00:00.000	5	Coles Barkly Square Brunswick Aug	Groceries
2021-09-28 00:00:00.000	5	Private Residence Northern Community Services Fawkner	Accomodation
2021-09-29 00:00:00.000	5	The Huntly-Goornong Rail Works	Construction
2021-09-28 00:00:00.000	5	City of Moreland Community	Community
2021-09-20 00:00:00.000	5	Concept Caravans Campbellfield	Construction
2021-09-29 00:00:00.000	5	Private Residence Northern Community Services Fawkner	Accomodation
2021-09-30 00:00:00.000	5	City of Moreland Community	Community
2021-09-30 00:00:00.000	5	Australia Post Distribution Centre Sunshine West	Logistics
2021-09-30 00:00:00.000	5	Adorn Cosmetics Clayton	Other
2021-09-30 00:00:00.000	5	95 Napier Street Apartment Complex Fitzroy	Accomodation
2021-09-19 00:00:00.000	5	IGA Meadow Heights Shopping Centre Meadow Heights	Groceries
2021-09-19 00:00:00.000	5	Metricon Homes Lot 1815 Canning Dr Mickleham	Real Estate
2021-10-01 00:00:00.000	5	Private Residence Northern Community Services Fawkner	Accomodation
2021-09-30 00:00:00.000	5	Best&Less Fountain Gate Narre Warren	Retail
2021-09-30 00:00:00.000	5	Cannie Road Construction Site Cannie	Construction
2021-09-30 00:00:00.000	5	Melbourne Assessment Prison West Melbourne	Government
2021-09-19 00:00:00.000	5	CMV Truck and Bus Dealership Springvale	Logistics
2021-09-19 00:00:00.000	5	City of Moreland Social Network	Community
2021-09-19 00:00:00.000	5	Coles Barkly Square Brunswick Aug	Groceries
2021-09-30 00:00:00.000	5	Don Watson Coldstore Derrimut	Logistics
2021-09-19 00:00:00.000	5	Coles Greenvale Shopping Centre	Groceries
2021-09-19 00:00:00.000	5	Concept Caravans Campbellfield	Construction
2021-09-24 00:00:00.000	5	Melbourne Youth Justice Centre Parkville	Corrections
2021-10-06 00:00:00.000	5	Coles Roxburgh Village Roxburgh Park	Groceries
2021-10-06 00:00:00.000	5	Coles Pakenham Place Shopping Centre	Groceries
2021-10-06 00:00:00.000	5	Caroline Springs Police Station	Government
2021-09-18 00:00:00.000	5	Victorian Civil and Administrative Tribunal Melbourne	Office
2021-10-03 00:00:00.000	5	Melbourne West Police Station Docklands	Government
2021-10-02 00:00:00.000	5	CFMEU Melbourne Office	Office
2021-09-18 00:00:00.000	5	Coles Greenvale Shopping Centre	Groceries
2021-09-10 00:00:00.000	5	Metricon Homes Lot 1815 Canning Dr Mickleham	Real Estate
2021-09-18 00:00:00.000	5	Woolworths Coburg Station	Groceries
2021-10-02 00:00:00.000	5	Budget Car and Truck Rentals Campbellfield	Logistics
2021-10-02 00:00:00.000	5	Melbourne West Police Station Docklands	Government
2021-09-18 00:00:00.000	5	IGA Meadow Heights Shopping Centre Meadow Heights	Groceries
2021-09-18 00:00:00.000	5	Coles Brunswick East	Groceries
2021-09-18 00:00:00.000	5	Coles Barkly Square Brunswick Aug	Groceries
2021-10-02 00:00:00.000	5	Australia Post Distribution Centre Sunshine West	Logistics
2021-09-18 00:00:00.000	5	Concept Caravans Campbellfield	Construction
2021-10-05 00:00:00.000	5	Construction Site 1 Warde Street Footscray	Construction
